"Factor: Generalization / Suppression" "Suppression Limit 0.05 (Utility)" "Suppression Limit 0.1 (Utility)" "Suppression Limit 0.2 (Utility)" "Suppression Limit 1.0 (Utility)"
0.5900000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6000000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6100000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6200000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6300000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6400000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6500000000000004 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6600000000000004 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6700000000000004 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.6800000000000004 0.7260754804020173 0.7833306636188822 0.7833306636188822 0.7833306636188822
0.6900000000000004 0.7260754804020173 0.7833306636188822 0.7833306636188822 0.7833306636188822
0.7000000000000004 0.7260754804020173 0.7450552403324777 0.7450552403324777 0.7450552403324777
0.7100000000000004 0.7260754804020173 0.7450552403324777 0.7450552403324777 0.7450552403324777
0.7200000000000004 0.7260754804020173 0.7450552403324777 0.7450552403324777 0.7450552403324777
0.7300000000000004 0.7260754804020173 0.7260754804020173 0.7260754804020173 0.7260754804020173
0.7400000000000004 0.7260754804020173 0.7260754804020173 0.7260754804020173 0.7260754804020173
0.7500000000000004 0.7227142346122809 0.7227142346122809 0.7227142346122809 0.7227142346122809
0.7600000000000005 0.7227343593629159 0.7227343593629159 0.7227343593629159 0.7227343593629159
0.7700000000000005 0.7227343593629159 0.7227343593629159 0.7227343593629159 0.7227343593629159
0.7800000000000005 0.7227343593629159 0.7227343593629159 0.7227343593629159 0.7227343593629159
0.7900000000000005 0.7227343593629159 0.7227343593629159 0.7227343593629159 0.7227343593629159
0.8000000000000005 0.7227343593629159 0.7227343593629159 0.7227343593629159 0.7227343593629159
0.8100000000000005 0.6801329709245696 0.6801329709245696 0.6801329709245696 0.6801329709245696
0.8200000000000005 0.6801329709245696 0.6801329709245696 0.6801329709245696 0.6801329709245696
0.8300000000000005 0.6801329709245696 0.6801329709245696 0.6801329709245696 0.6801329709245696
0.8400000000000005 0.6801329709245696 0.6801329709245696 0.6801329709245696 0.6801329709245696
0.8500000000000005 0.6773543624128815 0.6773543624128815 0.6773543624128815 0.6773543624128815
0.8600000000000005 0.6773543624128815 0.6773543624128815 0.6773543624128815 0.6773543624128815
0.8700000000000006 0.6773543624128815 0.6773543624128815 0.6773543624128815 0.6773543624128815
0.8800000000000006 0.6773543624128815 0.6773543624128815 0.6773543624128815 0.6773543624128815
0.8900000000000006 0.6773543624128815 0.6773543624128815 0.6773543624128815 0.6773543624128815
0.9000000000000006 0.6161241416968222 0.6161241416968222 0.6161241416968222 0.6161241416968222
0.9100000000000006 0.6161241416968222 0.6161241416968222 0.6161241416968222 0.6161241416968222
0.9200000000000006 0.6161241416968222 0.6161241416968222 0.6161241416968222 0.6161241416968222
0.9300000000000006 0.6161241416968222 0.6161241416968222 0.6161241416968222 0.6161241416968222
0.9400000000000006 0.5795498370734851 0.5795498370734851 0.5795498370734851 0.5795498370734851
0.9500000000000006 0.5310761637904641 0.5310761637904641 0.5310761637904641 0.5310761637904641
0.9600000000000006 0.5019436111236553 0.5019436111236553 0.5019436111236553 0.5019436111236553
0.9700000000000006 0.5019436111236553 0.5019436111236553 0.5019436111236553 0.5019436111236553
0.9800000000000006 0.4755768966384135 0.4755768966384135 0.4755768966384135 0.4755768966384135
0.9900000000000007 0.4217205093532479 0.4217205093532479 0.4217205093532479 0.4217205093532479
