;;;;;;Privacy Strength;Records;QIs;Utility;Runtime;Suppressed;Suppressed Ratio;Variance;Variance (not suppressed)
Dataset;UtilityMeasure;PrivacyModel;Algorithm;Suppression Limit;Suppression Weight;Value;Value;Value;Value;Value;Value;Value;Value;Value
Adult;Loss;5-anonymity;RGR;0.05;0.6900000000000004;5.0;30162.0;9.0;0.2739245195979827;1842.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7000000000000004;5.0;30162.0;9.0;0.2739245195979827;1820.8;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7100000000000004;5.0;30162.0;9.0;0.2739245195979827;1881.2;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7200000000000004;5.0;30162.0;9.0;0.2739245195979827;1886.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7300000000000004;5.0;30162.0;9.0;0.2739245195979827;1906.4;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7400000000000004;5.0;30162.0;9.0;0.2739245195979827;1937.8;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7500000000000004;5.0;30162.0;9.0;0.2772857653877191;1972.2;0.0;0.0;0.003376857886534199;0.003376857886534199
Adult;Loss;5-anonymity;RGR;0.05;0.7600000000000005;5.0;30162.0;9.0;0.2772656406370841;1940.2;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.7700000000000005;5.0;30162.0;9.0;0.2772656406370841;2019.8;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.7800000000000005;5.0;30162.0;9.0;0.2772656406370841;1994.6;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.7900000000000005;5.0;30162.0;9.0;0.2772656406370841;2026.8;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.8000000000000005;5.0;30162.0;9.0;0.2772656406370841;2020.6;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.8100000000000005;5.0;30162.0;9.0;0.31986702907543035;2008.4;0.0;0.0;0.0012312183460177714;0.0012312183460177714
Adult;Loss;5-anonymity;RGR;0.05;0.8200000000000005;5.0;30162.0;9.0;0.31986702907543035;2084.8;0.0;0.0;0.0012312183460177714;0.0012312183460177714
Adult;Loss;5-anonymity;RGR;0.05;0.8300000000000005;5.0;30162.0;9.0;0.31986702907543035;2112.0;0.0;0.0;0.0012312183460177714;0.0012312183460177714
Adult;Loss;5-anonymity;RGR;0.05;0.8400000000000005;5.0;30162.0;9.0;0.31986702907543035;2101.8;0.0;0.0;0.0012312183460177714;0.0012312183460177714
Adult;Loss;5-anonymity;RGR;0.05;0.8500000000000005;5.0;30162.0;9.0;0.3226456375871185;2071.4;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.8600000000000005;5.0;30162.0;9.0;0.3226456375871185;2088.4;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.8700000000000006;5.0;30162.0;9.0;0.3226456375871185;2136.6;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.8800000000000006;5.0;30162.0;9.0;0.3226456375871185;2113.2;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.8900000000000006;5.0;30162.0;9.0;0.3226456375871185;2130.8;0.0;0.0;0.0020344987761225343;0.0020344987761225343
