;;;;;;;;;;Utility;Runtime;Suppressed;SuppressedRatio;Variance;VarianceWithoutSuppressed;Transformations
Dataset;UtilityMeasure;PrivacyModel;Algorithm;SuppressionLimit;gsFactor;gsFactorStepSize;K;Records;QIs;Value;Value;Value;Value;Value;Value;Value
Cup;NMEntropy;5-anonymity;RGR;1.0;0.375;0.01;5;63441;8;0.6249982046;112362.0;0.0;0.0;2.42341E-5;2.42341E-5;3.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.4;0.01;5;63441;8;0.6249982046;113466.0;0.0;0.0;2.42341E-5;2.42341E-5;3.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.425;0.01;5;63441;8;0.6249982046;115782.0;0.0;0.0;2.42341E-5;2.42341E-5;3.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.45;0.01;5;63441;8;0.6249982046;114549.0;0.0;0.0;2.42341E-5;2.42341E-5;3.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.475;0.01;5;63441;8;0.6320656531;114980.0;0.0;0.0;1.139443E-4;1.139443E-4;3.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.5;0.01;5;63441;8;0.6320656531;114999.0;0.0;0.0;1.139443E-4;1.139443E-4;3.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.0;0.01;10;63441;8;0.5858097983;115240.0;0.0;0.0;0.0021327829;0.0021327829;71.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.025;0.01;10;63441;8;0.5860036938;189387.0;0.0;0.0;0.002061606;0.002061606;70.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.05;0.01;10;63441;8;0.5853195101;362039.0;0.0;0.0;0.0020696486;0.0020696486;69.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.075;0.01;10;63441;8;0.5857483471;552114.0;0.0;0.0;0.0020038502;0.0020038502;66.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.1;0.01;10;63441;8;0.587947678;652824.0;0.0;0.0;0.0019642893;0.0019642893;49.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.125;0.01;10;63441;8;0.5950744986;492404.0;0.0;0.0;0.0015366015;0.0015366015;27.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.15;0.01;10;63441;8;0.6046463519;435135.0;0.0;0.0;0.0010295873;0.0010295873;16.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.175;0.01;10;63441;8;0.6112783112;409417.0;0.0;0.0;8.220036E-4;8.220036E-4;12.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.2;0.01;10;63441;8;0.6155442606;319947.0;0.0;0.0;6.902426E-4;6.902426E-4;9.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.225;0.01;10;63441;8;0.6237620838;309711.0;0.0;0.0;0.0020374653;0.0020374653;8.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.25;0.01;10;63441;8;0.6369582054;147081.0;0.0;0.0;0.0015902916;0.0015902916;5.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.275;0.01;10;63441;8;0.63955912;76936.0;0.0;0.0;0.001472745;0.001472745;4.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.3;0.01;10;63441;8;0.639656289;80925.0;0.0;0.0;0.0014338828;0.0014338828;4.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.325;0.01;10;63441;8;0.6537500014;79235.0;0.0;0.0;1.167334E-4;1.167334E-4;3.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.35;0.01;10;63441;8;0.6537500014;81031.0;0.0;0.0;1.167334E-4;1.167334E-4;3.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.375;0.01;10;63441;8;0.6537500014;80595.0;0.0;0.0;1.167334E-4;1.167334E-4;3.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.4;0.01;10;63441;8;0.6537500014;81079.0;0.0;0.0;1.167334E-4;1.167334E-4;3.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.425;0.01;10;63441;8;0.6537500014;80969.0;0.0;0.0;1.167334E-4;1.167334E-4;3.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.45;0.01;10;63441;8;0.6537500014;80562.0;0.0;0.0;1.167334E-4;1.167334E-4;3.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.475;0.01;10;63441;8;0.6542445108;81346.0;0.0;0.0;2.08866E-5;2.08866E-5;3.0
Cup;NMEntropy;10-anonymity;RGR;1.0;0.5;0.01;10;63441;8;0.6542445108;81935.0;0.0;0.0;2.08866E-5;2.08866E-5;3.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.0;0.01;25;63441;8;0.6289148413;79559.0;0.0;0.0;0.0016994245;0.0016994245;60.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.025;0.01;25;63441;8;0.628612673;105991.0;0.0;0.0;0.001694687;0.001694687;59.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.05;0.01;25;63441;8;0.628569335;180997.0;0.0;0.0;0.0017020426;0.0017020426;57.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.075;0.01;25;63441;8;0.628989635;262235.0;0.0;0.0;0.0017007966;0.0017007966;56.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.1;0.01;25;63441;8;0.6325364586;269712.0;0.0;0.0;0.0016895419;0.0016895419;33.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.125;0.01;25;63441;8;0.6343352059;260554.0;0.0;0.0;0.0011667819;0.0011667819;25.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.15;0.01;25;63441;8;0.6432373778;162102.0;0.0;0.0;0.0013588047;0.0013588047;12.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.175;0.01;25;63441;8;0.6446374823;159779.0;0.0;0.0;5.66737E-4;5.66737E-4;9.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.2;0.01;25;63441;8;0.6569982418;177187.0;0.0;0.0;0.0016890044;0.0016890044;9.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.225;0.01;25;63441;8;0.6624388236;139901.0;0.0;0.0;0.0013910127;0.0013910127;8.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.25;0.01;25;63441;8;0.6728169364;79768.0;0.0;0.0;0.0010198271;0.0010198271;5.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.275;0.01;25;63441;8;0.6764611015;42667.0;0.0;0.0;8.776728E-4;8.776728E-4;4.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.3;0.01;25;63441;8;0.6764005724;44023.0;0.0;0.0;8.762892E-4;8.762892E-4;4.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.325;0.01;25;63441;8;0.6766651139;45154.0;0.0;0.0;5.397121E-4;5.397121E-4;4.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.35;0.01;25;63441;8;0.6766651139;46570.0;0.0;0.0;5.397121E-4;5.397121E-4;4.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.375;0.01;25;63441;8;0.6766651139;45587.0;0.0;0.0;5.397121E-4;5.397121E-4;4.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.4;0.01;25;63441;8;0.6766651139;46451.0;0.0;0.0;5.397121E-4;5.397121E-4;4.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.425;0.01;25;63441;8;0.6766651139;48724.0;0.0;0.0;5.397121E-4;5.397121E-4;4.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.45;0.01;25;63441;8;0.6781196511;48215.0;0.0;0.0;0.0010122385;0.0010122385;3.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.475;0.01;25;63441;8;0.6781196511;47707.0;0.0;0.0;0.0010122385;0.0010122385;3.0
Cup;NMEntropy;25-anonymity;RGR;1.0;0.5;0.01;25;63441;8;0.6781196511;47241.0;0.0;0.0;0.0010122385;0.0010122385;3.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.0;0.01;50;63441;8;0.6576755349;57276.0;0.0;0.0;0.0014818591;0.0014818591;51.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.025;0.01;50;63441;8;0.6579038214;67711.0;0.0;0.0;0.0015581436;0.0015581436;50.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.05;0.01;50;63441;8;0.6582251806;98928.0;0.0;0.0;0.0016674416;0.0016674416;48.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.075;0.01;50;63441;8;0.6587333246;127514.0;0.0;0.0;0.0014121573;0.0014121573;42.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.1;0.01;50;63441;8;0.6608129218;140818.0;0.0;0.0;0.001391031;0.001391031;31.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.125;0.01;50;63441;8;0.664130845;124800.0;0.0;0.0;0.0015924528;0.0015924528;23.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.15;0.01;50;63441;8;0.6712382051;79961.0;0.0;0.0;6.742641E-4;6.742641E-4;11.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.175;0.01;50;63441;8;0.6732077945;59415.0;0.0;0.0;5.276585E-4;5.276585E-4;8.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.2;0.01;50;63441;8;0.673886104;52522.0;0.0;0.0;5.030497E-4;5.030497E-4;7.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.225;0.01;50;63441;8;0.6862577122;58320.0;93.0;0.001465929;8.869148E-4;8.763484E-4;8.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.25;0.01;50;63441;8;0.6914443795;43478.0;62.0;9.77286E-4;0.0010821889;0.0010751382;7.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.275;0.01;50;63441;8;0.7003203246;23699.0;0.0;0.0;6.238276E-4;6.238276E-4;3.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.3;0.01;50;63441;8;0.7003158412;24065.0;0.0;0.0;6.23827E-4;6.23827E-4;3.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.325;0.01;50;63441;8;0.7002382772;24390.0;13.0;2.049148E-4;6.552935E-4;6.536012E-4;4.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.35;0.01;50;63441;8;0.7002382772;24920.0;13.0;2.049148E-4;6.552935E-4;6.536012E-4;4.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.375;0.01;50;63441;8;0.7002382772;24587.0;13.0;2.049148E-4;6.552935E-4;6.536012E-4;4.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.4;0.01;50;63441;8;0.7002382772;25414.0;13.0;2.049148E-4;6.552935E-4;6.536012E-4;4.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.425;0.01;50;63441;8;0.7002382772;24867.0;13.0;2.049148E-4;6.552935E-4;6.536012E-4;4.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.45;0.01;50;63441;8;0.7002382772;24982.0;13.0;2.049148E-4;6.552935E-4;6.536012E-4;4.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.475;0.01;50;63441;8;0.7002382772;25260.0;13.0;2.049148E-4;6.552935E-4;6.536012E-4;4.0
Cup;NMEntropy;50-anonymity;RGR;1.0;0.5;0.01;50;63441;8;0.7002382772;25995.0;13.0;2.049148E-4;6.552935E-4;6.536012E-4;4.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.0;0.01;5;100937;8;0.2019023736;18012.0;0.0;0.0;0.0043670785;0.0043670785;50.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.025;0.01;5;100937;8;0.2022308499;39775.0;0.0;0.0;0.0042358104;0.0042358104;49.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.05;0.01;5;100937;8;0.2046049291;98123.0;0.0;0.0;0.0045061206;0.0045061206;48.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.075;0.01;5;100937;8;0.2043682189;177811.0;0.0;0.0;0.0045518221;0.0045518221;48.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.1;0.01;5;100937;8;0.2054735268;257258.0;0.0;0.0;0.004430427;0.004430427;44.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.125;0.01;5;100937;8;0.2214010722;201941.0;19.0;1.882362E-4;0.0044313084;0.0044286591;26.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.15;0.01;5;100937;8;0.231907693;115322.0;0.0;0.0;0.0042267458;0.0042267458;13.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.175;0.01;5;100937;8;0.2393690159;64457.0;0.0;0.0;0.0040440581;0.0040440581;8.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.2;0.01;5;100937;8;0.2552586404;55856.0;0.0;0.0;6.15064E-4;6.15064E-4;7.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.225;0.01;5;100937;8;0.2682907695;41352.0;0.0;0.0;0.0019146549;0.0019146549;6.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.25;0.01;5;100937;8;0.2770850288;41849.0;0.0;0.0;0.0039741344;0.0039741344;5.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.275;0.01;5;100937;8;0.2785759555;45904.0;0.0;0.0;0.003802758;0.003802758;5.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.3;0.01;5;100937;8;0.2785759555;47210.0;0.0;0.0;0.003802758;0.003802758;5.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.325;0.01;5;100937;8;0.3406739826;29895.0;0.0;0.0;0.0018225982;0.0018225982;4.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.35;0.01;5;100937;8;0.3406739826;30722.0;0.0;0.0;0.0018225982;0.0018225982;4.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.375;0.01;5;100937;8;0.3398178495;31601.0;0.0;0.0;0.0019585115;0.0019585115;4.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.4;0.01;5;100937;8;0.3398178495;32501.0;0.0;0.0;0.0019585115;0.0019585115;4.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.425;0.01;5;100937;8;0.3558749489;30336.0;0.0;0.0;2.508886E-4;2.508886E-4;4.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.45;0.01;5;100937;8;0.3560849465;30824.0;0.0;0.0;2.645973E-4;2.645973E-4;4.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.475;0.01;5;100937;8;0.3741768743;29363.0;0.0;0.0;0.0011821901;0.0011821901;4.0
Fars;NMEntropy;5-anonymity;RGR;1.0;0.5;0.01;5;100937;8;0.3741768743;29474.0;0.0;0.0;0.0011821901;0.0011821901;4.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.0;0.01;10;100937;8;0.253666392;25246.0;0.0;0.0;0.0049811153;0.0049811153;51.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.025;0.01;10;100937;8;0.2545453522;44409.0;0.0;0.0;0.0048626509;0.0048626509;50.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.05;0.01;10;100937;8;0.253472724;88540.0;0.0;0.0;0.004818846;0.004818846;48.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.075;0.01;10;100937;8;0.2556765938;149710.0;0.0;0.0;0.0043113494;0.0043113494;43.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.1;0.01;10;100937;8;0.2576774016;193413.0;0.0;0.0;0.0040687498;0.0040687498;37.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.125;0.01;10;100937;8;0.2659280313;148589.0;0.0;0.0;0.0047238471;0.0047238471;22.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.15;0.01;10;100937;8;0.278484526;96618.0;0.0;0.0;0.004298976;0.004298976;13.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.175;0.01;10;100937;8;0.3042962604;70144.0;0.0;0.0;0.0041754418;0.0041754418;9.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.2;0.01;10;100937;8;0.3057584958;78598.0;0.0;0.0;0.004058579;0.004058579;9.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.225;0.01;10;100937;8;0.3086341343;66451.0;0.0;0.0;0.0040489232;0.0040489232;7.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.25;0.01;10;100937;8;0.3210099451;47186.0;0.0;0.0;0.0044809949;0.0044809949;6.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.275;0.01;10;100937;8;0.3210099451;50480.0;0.0;0.0;0.0044809949;0.0044809949;6.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.3;0.01;10;100937;8;0.3234805994;52559.0;0.0;0.0;0.0044410548;0.0044410548;5.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.325;0.01;10;100937;8;0.3247866362;53493.0;0.0;0.0;0.0042778466;0.0042778466;5.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.35;0.01;10;100937;8;0.3887147305;36830.0;0.0;0.0;2.457797E-4;2.457797E-4;4.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.375;0.01;10;100937;8;0.3983065595;34799.0;0.0;0.0;4.297734E-4;4.297734E-4;4.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.4;0.01;10;100937;8;0.4080262956;33927.0;0.0;0.0;0.0016771087;0.0016771087;4.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.425;0.01;10;100937;8;0.4181195471;33328.0;0.0;0.0;1.747946E-4;1.747946E-4;4.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.45;0.01;10;100937;8;0.417880289;33432.0;0.0;0.0;2.908123E-4;2.908123E-4;4.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.475;0.01;10;100937;8;0.421547696;33635.0;0.0;0.0;7.768288E-4;7.768288E-4;3.0
Fars;NMEntropy;10-anonymity;RGR;1.0;0.5;0.01;10;100937;8;0.421547696;33625.0;0.0;0.0;7.768288E-4;7.768288E-4;3.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.0;0.01;25;100937;8;0.3160191146;30947.0;0.0;0.0;0.0052632009;0.0052632009;53.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.025;0.01;25;100937;8;0.3147682643;44188.0;0.0;0.0;0.0049597413;0.0049597413;53.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.05;0.01;25;100937;8;0.3166459586;74537.0;0.0;0.0;0.0051665407;0.0051665407;49.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.075;0.01;25;100937;8;0.3169202478;113488.0;0.0;0.0;0.0048614214;0.0048614214;46.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.1;0.01;25;100937;8;0.3186305082;156964.0;0.0;0.0;0.0044941955;0.0044941955;41.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.125;0.01;25;100937;8;0.3207913598;147980.0;0.0;0.0;0.0049912381;0.0049912381;27.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.15;0.01;25;100937;8;0.3392733827;94556.0;6.0;5.9443E-5;0.00467283;0.0046720039;16.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.175;0.01;25;100937;8;0.3504956835;77498.0;0.0;0.0;0.0045681462;0.0045681462;12.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.2;0.01;25;100937;8;0.351652445;85995.0;0.0;0.0;0.0046392331;0.0046392331;11.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.225;0.01;25;100937;8;0.3549263911;79822.0;0.0;0.0;0.0048103893;0.0048103893;9.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.25;0.01;25;100937;8;0.3580997608;68334.0;0.0;0.0;0.0046691316;0.0046691316;7.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.275;0.01;25;100937;8;0.3764237098;50666.0;0.0;0.0;0.0045246227;0.0045246227;5.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.3;0.01;25;100937;8;0.3900523284;49653.0;0.0;0.0;0.0055392703;0.0055392703;4.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.325;0.01;25;100937;8;0.3900523284;50785.0;0.0;0.0;0.0055392703;0.0055392703;4.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.35;0.01;25;100937;8;0.3900523284;50814.0;0.0;0.0;0.0055392703;0.0055392703;4.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.375;0.01;25;100937;8;0.4494266292;36913.0;0.0;0.0;0.0028612004;0.0028612004;3.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.4;0.01;25;100937;8;0.4494266292;37444.0;0.0;0.0;0.0028612004;0.0028612004;3.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.425;0.01;25;100937;8;0.4665663197;36353.0;67.0;6.637804E-4;0.0016413023;0.0016272107;5.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.45;0.01;25;100937;8;0.4665663197;36229.0;67.0;6.637804E-4;0.0016413023;0.0016272107;5.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.475;0.01;25;100937;8;0.4703604532;36080.0;4.0;3.96287E-5;9.897188E-4;9.887693E-4;4.0
Fars;NMEntropy;25-anonymity;RGR;1.0;0.5;0.01;25;100937;8;0.4724940255;36316.0;0.0;0.0;0.001882995;0.001882995;3.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.0;0.01;50;100937;8;0.3633899776;30500.0;0.0;0.0;0.0046931196;0.0046931196;53.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.025;0.01;50;100937;8;0.3637638315;41765.0;0.0;0.0;0.0048728698;0.0048728698;52.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.05;0.01;50;100937;8;0.3602975379;60264.0;0.0;0.0;0.0047326672;0.0047326672;49.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.075;0.01;50;100937;8;0.3628296294;90002.0;0.0;0.0;0.0047506248;0.0047506248;46.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.1;0.01;50;100937;8;0.3603023917;130558.0;0.0;0.0;0.0049362856;0.0049362856;43.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.125;0.01;50;100937;8;0.3736298637;92656.0;0.0;0.0;0.0050848428;0.0050848428;24.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.15;0.01;50;100937;8;0.3804237021;98216.0;39.0;3.863796E-4;0.0032602065;0.003256237;20.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.175;0.01;50;100937;8;0.3859050454;95869.0;0.0;0.0;0.0019298551;0.0019298551;16.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.2;0.01;50;100937;8;0.3925648386;68536.0;0.0;0.0;0.0022107614;0.0022107614;12.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.225;0.01;50;100937;8;0.3972264606;60541.0;0.0;0.0;9.858355E-4;9.858355E-4;9.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.25;0.01;50;100937;8;0.3994361722;56957.0;0.0;0.0;0.0011835719;0.0011835719;7.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.275;0.01;50;100937;8;0.4049857872;48584.0;0.0;0.0;0.0011351976;0.0011351976;6.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.3;0.01;50;100937;8;0.4058408431;49751.0;0.0;0.0;0.0011530514;0.0011530514;5.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.325;0.01;50;100937;8;0.4182562543;47130.0;0.0;0.0;0.0043893279;0.0043893279;5.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.35;0.01;50;100937;8;0.4411611407;45069.0;0.0;0.0;0.0053884625;0.0053884625;3.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.375;0.01;50;100937;8;0.4411611407;45297.0;0.0;0.0;0.0053884625;0.0053884625;3.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.4;0.01;50;100937;8;0.4792615735;41428.0;0.0;0.0;0.0026716377;0.0026716377;5.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.425;0.01;50;100937;8;0.5137175532;35960.0;0.0;0.0;7.437482E-4;7.437482E-4;3.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.45;0.01;50;100937;8;0.5137175532;36679.0;0.0;0.0;7.437482E-4;7.437482E-4;3.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.475;0.01;50;100937;8;0.5137175532;36622.0;0.0;0.0;7.437482E-4;7.437482E-4;3.0
Fars;NMEntropy;50-anonymity;RGR;1.0;0.5;0.01;50;100937;8;0.5137175532;36774.0;0.0;0.0;7.437482E-4;7.437482E-4;3.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.0;0.01;5;539253;9;0.0708880216;16780.0;0.0;0.0;0.0031410646;0.0031410646;18.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.025;0.01;5;539253;9;0.0708880216;26997.0;0.0;0.0;0.0031410646;0.0031410646;18.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.05;0.01;5;539253;9;0.0709584012;63057.0;0.0;0.0;0.002886434;0.002886434;17.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.075;0.01;5;539253;9;0.0720053467;118823.0;0.0;0.0;0.0032688815;0.0032688815;17.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.1;0.01;5;539253;9;0.0720053467;214641.0;0.0;0.0;0.0032688815;0.0032688815;17.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.125;0.01;5;539253;9;0.0730288953;307812.0;0.0;0.0;0.0028209313;0.0028209313;15.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.15;0.01;5;539253;9;0.0743226848;379399.0;0.0;0.0;0.0034922242;0.0034922242;13.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.175;0.01;5;539253;9;0.0842916827;199409.0;0.0;0.0;0.0059316442;0.0059316442;7.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.2;0.01;5;539253;9;0.084169076;169177.0;0.0;0.0;0.0059844714;0.0059844714;6.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.225;0.01;5;539253;9;0.086759192;162134.0;0.0;0.0;0.0052118968;0.0052118968;6.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.25;0.01;5;539253;9;0.0928744528;137972.0;0.0;0.0;0.005252079;0.005252079;5.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.275;0.01;5;539253;9;0.0958975937;131750.0;0.0;0.0;0.0054250507;0.0054250507;5.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.3;0.01;5;539253;9;0.0979783983;138384.0;0.0;0.0;0.0054114765;0.0054114765;4.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.325;0.01;5;539253;9;0.1036561775;145343.0;0.0;0.0;0.0050844306;0.0050844306;4.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.35;0.01;5;539253;9;0.1442912361;115528.0;0.0;0.0;0.003626785;0.003626785;4.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.375;0.01;5;539253;9;0.1513652932;111074.0;0.0;0.0;0.0026683365;0.0026683365;4.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.4;0.01;5;539253;9;0.1520620706;112930.0;0.0;0.0;0.0027719518;0.0027719518;4.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.425;0.01;5;539253;9;0.1520620706;115565.0;0.0;0.0;0.0027719518;0.0027719518;4.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.45;0.01;5;539253;9;0.1550806038;114900.0;0.0;0.0;0.0027549471;0.0027549471;4.0
Atus;NMEntropy;5-anonymity;RGR;1.0;0.475;0.01;5;539253;9;0.1621805096;107741.0;0.0;0.0;0.0024566973;0.0024566973;4.0
