"Factor: Generalization / Suppression" "Suppression Limit 0.05 (Utility)" "Suppression Limit 0.1 (Utility)" "Suppression Limit 0.2 (Utility)" "Suppression Limit 1.0 (Utility)"
0.5400000000000003 0.8758964473384752 0.8766653804967535 0.8768008420049644 0.8768008420049644
0.5500000000000003 0.8758964473384752 0.8766653804967535 0.8768008420049644 0.8768008420049644
0.5600000000000003 0.8758964473384752 0.8766653804967535 0.8768008420049644 0.8768008420049644
0.5700000000000003 0.8758964473384752 0.8766653804967535 0.8768008420049644 0.8768008420049644
0.5800000000000003 0.8758964473384752 0.8766584618933568 0.8768008420049644 0.8768008420049644
0.5900000000000003 0.8758964473384752 0.8766584618933568 0.8767500152986146 0.8767621381955911
0.6000000000000003 0.8758964473384752 0.8766584618933568 0.8767469854324965 0.8767621381955911
0.6100000000000003 0.8758964473384752 0.8766584618933568 0.8767469854324965 0.8767621381955911
0.6200000000000003 0.8758964473384752 0.8766584618933568 0.8767469854324965 0.8767469854324965
0.6300000000000003 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.6400000000000003 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.6500000000000004 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.6600000000000004 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.6700000000000004 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.6800000000000004 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.6900000000000004 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.7000000000000004 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.7100000000000004 0.8758964473384752 0.8760006627322265 0.8760006627322265 0.8760006627322265
0.7200000000000004 0.8757362960402297 0.8758286409220692 0.8758286409220692 0.8758286409220692
0.7300000000000004 0.8757362960402297 0.8758286409220692 0.8758286409220692 0.8758286409220692
0.7400000000000004 0.8757362960402297 0.8758286409220692 0.8758286409220692 0.8758286409220692
0.7500000000000004 0.8749641150136247 0.8750469331090426 0.8750469331090426 0.8750469331090426
0.7600000000000005 0.8749641150136247 0.8750469331090426 0.8750469331090426 0.8750469331090426
0.7700000000000005 0.8749641150136247 0.8750304172582519 0.8750304172582519 0.8750304172582519
0.7800000000000005 0.8749641150136247 0.874998902502748 0.874998902502748 0.874998902502748
0.7900000000000005 0.8398446804815167 0.8398952007686001 0.8398952007686001 0.8398952007686001
0.8000000000000005 0.8398446804815167 0.8398952007686001 0.8398952007686001 0.8398952007686001
0.8100000000000005 0.8398446804815167 0.8398446804815167 0.8398446804815167 0.8398446804815167
0.8200000000000005 0.8398446804815167 0.8398446804815167 0.8398446804815167 0.8398446804815167
0.8300000000000005 0.8398446804815167 0.8398446804815167 0.8398446804815167 0.8398446804815167
0.8400000000000005 0.8398446804815167 0.8398446804815167 0.8398446804815167 0.8398446804815167
0.8500000000000005 0.8398446804815167 0.8398446804815167 0.8398446804815167 0.8398446804815167
0.8600000000000005 0.8398446804815167 0.8398446804815167 0.8398446804815167 0.8398446804815167
0.8700000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.8800000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.8900000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.9000000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.9100000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.9200000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.9300000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.9400000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.9500000000000006 0.8200397005687013 0.8200397005687013 0.8200397005687013 0.8200397005687013
0.9600000000000006 0.7347527464027785 0.7347527464027785 0.7347527464027785 0.7347527464027785
0.9700000000000006 0.7347527464027785 0.7347527464027785 0.7347527464027785 0.7347527464027785
0.9800000000000006 0.7116451924862351 0.7116451924862351 0.7116451924862351 0.7116451924862351
0.9900000000000007 0.6076605186231985 0.6076605186231985 0.6076605186231985 0.6076605186231985
